id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
33406,14400, 36 months,16.29,508.33,C,C4,Georgia Dept of Community Health,6 years,OWN,40000.0,Not Verified,Jun-2013,debt_consolidation,Blessed Life,26.67,Mar-2000,11,1,10346,70.9,18,f,INDIVIDUAL,0.0,1,"5470 Cohen Prairie
West Sonyashire, NC 22690"
33407,13000, 36 months,12.29,433.59,C,C1,CUSTOMER SERVICE,10+ years,MORTGAGE,56000.0,Source Verified,Apr-2015,debt_consolidation,Debt consolidation,17.64,Aug-1997,9,0,15480,62.7,26,w,INDIVIDUAL,3.0,0,"10846 Lisa Trail Apt. 882
Rayfort, AK 30723"
33408,6000, 36 months,11.44,197.69,B,B4,Monitor/EKG Technician,10+ years,RENT,65000.0,Not Verified,Jan-2015,debt_consolidation,Debt consolidation,14.57,Sep-1995,6,1,5232,33.0,28,f,INDIVIDUAL,0.0,1,"11635 Bryan Pines Apt. 380
West Josephmouth, ME 22690"
33409,8000, 36 months,8.99,254.37,B,B1,Sr. Technical Recruiter,5 years,MORTGAGE,95000.0,Source Verified,Jun-2016,home_improvement,Home improvement,5.62,Jul-2010,6,0,2158,15.6,12,f,INDIVIDUAL,1.0,0,"20501 Kristy Rue
Lake Jenniferton, WA 00813"
33410,20000, 60 months,15.96,485.94,C,C5,PSEG Nuclear LLC,10+ years,MORTGAGE,110000.0,Verified,Jan-2012,credit_card,credit card refinance,21.24,Nov-1985,11,0,41771,64.2,31,f,INDIVIDUAL,,0,"3120 Samantha Wells
New Lisaside, HI 22690"
33411,13000, 36 months,6.49,398.38,A,A2,Analytics Specialist,< 1 year,RENT,76000.0,Not Verified,Jan-2016,debt_consolidation,Debt consolidation,7.91,Sep-2008,4,0,1317,9.8,14,w,INDIVIDUAL,0.0,0,"319 Clinton Ford Apt. 156
Markmouth, NE 48052"
33412,9450, 36 months,15.1,328.06,C,C2,teacher,10+ years,MORTGAGE,68000.0,Not Verified,Oct-2013,debt_consolidation,Debt consolidation,10.8,Jan-1997,8,0,4478,64.9,16,f,INDIVIDUAL,5.0,0,"PSC 7186, Box 1528
APO AE 00813"
33413,5000, 36 months,13.98,170.84,C,C3,Contract Specialist,4 years,MORTGAGE,39000.0,Verified,Jul-2014,debt_consolidation,Debt consolidation,7.38,Jul-2004,11,2,4261,41.0,14,f,INDIVIDUAL,0.0,0,"326 Jamie Pike Apt. 993
Powersstad, MD 70466"
33414,18225, 36 months,18.55,663.92,D,D2,Coordinator/ photographer,4 years,RENT,47000.0,Verified,Nov-2013,small_business,Investment purpose,18.62,Jul-2006,8,0,4488,56.1,11,f,INDIVIDUAL,0.0,0,"2938 Chapman Springs Apt. 445
New Patrick, SD 29597"
33415,12000, 36 months,9.67,385.35,B,B1,PHYSICIAN SERVICES OFFICER,10+ years,MORTGAGE,150000.0,Not Verified,May-2014,other,Other,12.98,Jan-1987,18,0,22236,55.9,42,w,INDIVIDUAL,3.0,0,"86725 William Trail Apt. 543
Briannashire, MI 29597"
33416,15000, 60 months,9.25,313.2,A,A5,"Apollo Endosurgery, Inc.",2 years,MORTGAGE,90000.0,Source Verified,Oct-2013,credit_card,Credit card refinancing,7.21,May-1995,15,0,3885,9.2,21,w,INDIVIDUAL,1.0,0,"5406 Angela Hollow Suite 880
Joshuaville, DC 48052"
33417,10500, 36 months,13.66,357.14,C,C3,dog groomer,4 years,RENT,48000.0,Not Verified,Dec-2014,credit_card,Credit card refinancing,19.2,Apr-2007,14,0,10152,59.4,18,f,INDIVIDUAL,0.0,0,"63967 Mcneil Heights
Bestchester, ND 70466"
33418,17500, 36 months,19.05,641.93,D,D4,Schneider electric,2 years,MORTGAGE,88000.0,Not Verified,Aug-2012,debt_consolidation,Tax payment ,11.24,Aug-1980,8,0,131,2.4,35,f,INDIVIDUAL,1.0,0,"0736 Rogers Isle
East Kelly, NH 11650"
33419,21000, 60 months,13.67,485.05,C,C4,Private client banker,10+ years,MORTGAGE,65000.0,Source Verified,Dec-2015,debt_consolidation,Debt consolidation,20.57,Jul-1993,16,0,41311,67.7,50,w,INDIVIDUAL,1.0,0,"6767 Keith Rue
Lake Daniel, FL 22690"
33420,10000, 36 months,13.57,339.69,C,C3,Sears holding corp,10+ years,OWN,55000.0,Not Verified,Nov-2009,debt_consolidation,credit card payoffs,18.22,Sep-1997,14,0,16121,39.1,29,f,INDIVIDUAL,,0,"7563 Christopher Causeway
Port Andreamouth, KY 70466"
33421,13625, 36 months,12.85,458.1,B,B4,Service Center Support Rep,10+ years,MORTGAGE,50000.0,Source Verified,Jan-2014,debt_consolidation,Debt consolidation,18.03,Apr-1989,6,1,3828,41.6,22,w,INDIVIDUAL,4.0,1,"204 Franklin Brooks Apt. 792
East Sharon, LA 70466"
33422,28000, 36 months,13.33,947.89,C,C3,Sr. Paralegal,2 years,RENT,112000.0,Not Verified,Aug-2015,debt_consolidation,Debt consolidation,15.01,Dec-2000,15,0,23674,77.9,36,w,INDIVIDUAL,0.0,0,"PSC 3583, Box 5906
APO AE 30723"
33423,10000, 36 months,19.05,366.82,D,D4,Kaiser,1 year,RENT,73000.0,Not Verified,Sep-2012,debt_consolidation,debt,13.25,Jul-2000,22,0,6948,31.4,42,f,INDIVIDUAL,0.0,0,"318 Green Garden
Laurenville, CA 22690"
33424,5000, 36 months,14.99,173.31,C,C5,Operations Manager,10+ years,MORTGAGE,140000.0,Verified,Nov-2014,small_business,Business,12.76,Dec-1999,9,0,10722,87.2,34,w,INDIVIDUAL,8.0,0,"51979 Johnson Throughway Apt. 640
Bushfort, KS 00813"
33425,10000, 36 months,8.9,317.54,A,A5,Teacher,10+ years,MORTGAGE,55000.0,Verified,Dec-2013,credit_card,CC refinance,20.69,Dec-1996,14,0,13861,38.0,29,w,INDIVIDUAL,5.0,0,"1973 Matthew Branch Suite 446
Amyview, AK 70466"
33426,14000, 36 months,13.11,472.46,B,B4,Floyd Medical Center,8 years,MORTGAGE,100000.0,Not Verified,Jun-2013,debt_consolidation,Debt Consolidation,9.44,May-2000,18,0,21369,61.6,47,f,INDIVIDUAL,3.0,0,"9533 Williams Throughway Suite 741
West Amandaborough, FL 48052"
33427,24000, 36 months,9.17,765.1,B,B2,Fishing & Remedial Coordinator,10+ years,RENT,140000.0,Source Verified,Dec-2015,debt_consolidation,Debt consolidation,11.04,Oct-1992,10,0,7406,30.2,25,w,INDIVIDUAL,1.0,0,"9973 Terry Lights
Jennifermouth, AK 29597"
33428,20000, 36 months,13.05,674.37,B,B5,Emdeon,< 1 year,MORTGAGE,62000.0,Verified,Aug-2013,credit_card,Credit Card ,24.58,Sep-1996,6,1,6053,55.5,20,f,INDIVIDUAL,2.0,1,"2997 Eric Place
South James, NM 29597"
33429,32400, 36 months,9.17,1032.88,B,B1,Musician,10+ years,MORTGAGE,120000.0,Not Verified,Oct-2014,credit_card,Credit card refinancing,13.4,Jan-2001,8,0,13308,66.5,16,w,INDIVIDUAL,1.0,0,"742 David Plaza Apt. 600
Martinhaven, IN 05113"
33430,9200, 36 months,14.33,315.92,C,C2,Social Security Administration,5 years,MORTGAGE,68808.0,Verified,Aug-2013,home_improvement,kitchen/yard,13.1,Sep-1981,11,1,4343,32.7,28,w,INDIVIDUAL,5.0,1,"70178 Bradford Extensions
Sanchezland, AZ 29597"
33431,12000, 60 months,18.2,306.03,E,E1,Group Leader,10+ years,MORTGAGE,60000.0,Source Verified,Nov-2015,major_purchase,Major purchase,16.56,Jun-2006,13,0,2225,18.4,21,w,INDIVIDUAL,0.0,0,"62213 Garcia Island Suite 288
Bradleyton, UT 22690"
33432,4550, 36 months,8.0,142.59,A,A3,Vanity Fair Brands (a division of Fruit of the Loom),1 year,OTHER,58600.0,Not Verified,Nov-2008,home_improvement,Buyer for my home wants repairs & fence,5.58,Jan-1988,11,0,19572,49.3,30,f,INDIVIDUAL,,0,"2176 Miller Gardens
Lake Julie, AL 29597"
33433,3825, 36 months,8.9,121.46,A,A5,,,OWN,13200.0,Verified,Nov-2012,debt_consolidation,Debt Payoff,19.55,May-1987,10,0,6030,55.3,13,f,INDIVIDUAL,2.0,0,"PSC 3270, Box 2984
APO AE 29597"
33434,18000, 36 months,7.62,560.91,A,A3,911 Supervisor,9 years,MORTGAGE,41510.0,Verified,Dec-2013,debt_consolidation,Debt Consolidation,17.78,Sep-1999,11,0,12912,50.4,21,f,INDIVIDUAL,3.0,0,"9824 Katherine Junction Apt. 366
Anthonyhaven, VT 00813"
33435,15000, 36 months,10.64,488.53,B,B2,diamond palace2,6 years,RENT,36400.0,Verified,Aug-2013,debt_consolidation,Debt consolidation,19.09,Apr-2007,10,0,15883,50.1,11,f,INDIVIDUAL,0.0,0,"Unit 3096 Box 7301
DPO AA 48052"
33436,11700, 60 months,18.25,298.7,D,D3,South miamihospital,9 years,RENT,34000.0,Source Verified,Feb-2012,debt_consolidation,Debt Consolidation Loan,18.71,Nov-1993,17,0,12275,77.5,24,f,INDIVIDUAL,,0,"8273 Cross Lodge
Lynnfort, NM 86630"
33437,5000, 36 months,11.99,166.05,B,B3,Driver,10+ years,RENT,45000.0,Not Verified,Nov-2013,debt_consolidation,Consolidation,16.67,Nov-2000,6,1,5192,86.5,9,f,INDIVIDUAL,0.0,1,"62874 Pamela Trafficway Suite 508
Lake Steven, TX 22690"
33438,5000, 36 months,13.98,170.84,C,C1,Title Examiner,2 years,MORTGAGE,35000.0,Not Verified,Dec-2013,debt_consolidation,Debt Relief,23.39,Nov-2001,8,0,3105,63.4,17,w,INDIVIDUAL,1.0,0,"69753 Douglas Square Suite 872
North Arianastad, AR 48052"
33439,9000, 36 months,7.51,280.0,A,A4,Phillips Plastics,< 1 year,MORTGAGE,74000.0,Source Verified,Sep-2010,debt_consolidation,Credit Card Consolidation,10.23,Dec-1993,8,0,11854,28.6,20,f,INDIVIDUAL,,0,"597 Estrada Ferry
Port Kristinafort, ME 30723"
33440,28000, 36 months,7.9,876.13,A,A4,System Admin,4 years,MORTGAGE,160000.0,Source Verified,Nov-2013,credit_card,Credit Card Consolidation,13.89,Jan-2002,11,0,25400,65.1,18,f,INDIVIDUAL,1.0,0,"PSC 0002, Box 1272
APO AP 00813"
33441,25000, 60 months,20.99,676.2,E,E4,Engineer,6 years,MORTGAGE,104000.0,Source Verified,Oct-2014,debt_consolidation,Debt consolidation,13.22,Dec-2000,11,0,15618,48.1,26,w,INDIVIDUAL,3.0,0,"764 Clinton Pine Apt. 621
North Jasmine, WA 05113"
33442,15000, 36 months,13.33,507.8,C,C3,Senior Research Engineer ,3 years,RENT,108000.0,Verified,Apr-2015,car,Car financing,9.82,Aug-2008,13,0,682,2.4,16,f,INDIVIDUAL,0.0,0,"2484 Hines Mountain
Williamshire, IL 70466"
33443,11000, 36 months,9.67,353.24,B,B1,xray ct tech,10+ years,OWN,55000.0,Not Verified,Apr-2014,debt_consolidation,Debt consolidation,9.3,Jul-1997,11,0,11636,30.7,44,w,INDIVIDUAL,6.0,0,"PSC 6503, Box 0065
APO AE 30723"
33444,21000, 36 months,15.31,731.17,C,C5,sales,5 years,RENT,170000.0,Source Verified,Mar-2016,house,Home buying,5.83,Aug-1998,20,1,15158,17.5,58,w,INDIVIDUAL,0.0,1,"PSC 1314, Box 2794
APO AP 00813"
33445,2000, 36 months,14.99,69.33,C,C5,inside parts sales,10+ years,MORTGAGE,60000.0,Not Verified,Oct-2014,medical,Medical expenses,19.06,Jan-1991,11,0,3970,28.6,32,f,INDIVIDUAL,5.0,0,"67299 Hunt Gardens Apt. 774
Transide, IN 29597"
33446,8100, 36 months,18.99,296.88,D,D4,teacher assistent,3 years,OWN,19300.0,Verified,Feb-2016,debt_consolidation,Debt consolidation,43.65,May-1995,19,0,20851,51.1,25,f,DIRECT_PAY,0.0,0,"599 Hinton Brooks
Port Luis, UT 22690"
33447,35000, 36 months,15.22,1217.07,C,C3,Willis,< 1 year,MORTGAGE,140000.0,Verified,Aug-2013,debt_consolidation,Consolidation Loan,16.24,Nov-1997,8,0,29394,92.9,25,f,INDIVIDUAL,1.0,0,"PSC 1490, Box 4813
APO AE 05113"
33448,12000, 36 months,5.32,361.38,A,A1,Staff Software Engineer,4 years,RENT,75000.0,Source Verified,Sep-2015,debt_consolidation,Debt consolidation,12.21,Sep-2008,12,0,2622,29.1,23,w,INDIVIDUAL,0.0,0,"2084 Paul Springs Suite 438
East Joelland, NM 30723"
33449,29000, 60 months,11.14,632.56,B,B2,"Leggett & Platt, Inc",10+ years,MORTGAGE,140000.0,Source Verified,Jun-2013,home_improvement,Home Improve and Credit Crd,5.09,Nov-1991,13,0,3798,5.7,44,f,INDIVIDUAL,7.0,0,"40863 Alison Forges Suite 529
Edwardstad, MO 00813"
33450,21000, 36 months,6.92,647.66,A,A4,Registered Nurse,5 years,RENT,43000.0,Verified,Mar-2015,debt_consolidation,Debt consolidation,25.15,Oct-1992,21,0,19370,20.7,41,f,INDIVIDUAL,0.0,0,"2050 Evans Terrace
Stephenland, MO 70466"
33451,19750, 60 months,15.22,472.14,C,C3,"Fabrication Technologies, Inc",10+ years,RENT,45000.0,Verified,Aug-2013,debt_consolidation,Debt consolidation,26.75,Sep-1994,7,0,22589,78.4,16,f,INDIVIDUAL,0.0,0,"03600 Adams Motorway Apt. 316
South Robertborough, WV 29597"
33452,10925, 36 months,12.99,368.06,C,C1,Chief Administrative Officer,2 years,RENT,60000.0,Source Verified,Jul-2014,debt_consolidation,Debt consolidation,15.58,Apr-2001,15,1,4297,56.5,23,f,INDIVIDUAL,0.0,1,"509 Allen Extension Apt. 173
Knoxmouth, DC 48052"
33453,6500, 36 months,12.12,216.27,B,B3,Di's Floor Centre,7 years,RENT,23000.0,Not Verified,Oct-2012,debt_consolidation,Super Loan,27.6,Apr-2005,7,0,6584,30.5,15,f,INDIVIDUAL,0.0,0,"4500 Ferguson Mountains
Rivasside, MA 22690"
33454,15750, 60 months,17.57,396.28,D,D4,Owner Services Supervisor,10+ years,MORTGAGE,35000.0,Not Verified,Sep-2014,debt_consolidation,Debt consolidation,30.12,Jun-1994,16,0,33584,70.6,27,f,INDIVIDUAL,1.0,0,"2378 Evans Ranch Suite 161
New Cynthiaville, HI 29597"
33455,10000, 36 months,8.9,317.54,A,A5,Manufacturing Associate,3 years,MORTGAGE,40000.0,Verified,Jan-2014,debt_consolidation,Debt consolidation,34.98,Jan-1980,13,0,13128,51.3,28,f,INDIVIDUAL,3.0,0,"8472 Jacqueline Ville Suite 607
Lake Monicafort, MT 22690"
33456,9000, 36 months,9.49,288.26,B,B2,PHLEBOTOMY,4 years,OWN,32000.0,Source Verified,Dec-2014,credit_card,Credit card refinancing,7.05,Oct-1989,6,0,8524,31.5,42,f,INDIVIDUAL,0.0,0,"4912 Houston River
Stephenfurt, UT 29597"
33457,4800, 36 months,16.29,169.45,D,D1,Manpower,10+ years,OWN,30000.0,Verified,Nov-2011,debt_consolidation,Peace of Mind,16.72,Aug-2006,9,0,6066,87.9,12,f,INDIVIDUAL,,0,"613 Mckee Haven
Howardton, NV 00813"
33458,13000, 60 months,16.78,321.55,C,C5,Western Digital ,6 years,MORTGAGE,86000.0,Verified,Sep-2013,home_improvement,Bathroom Renovation,25.32,Apr-2000,15,0,22090,93.8,21,f,INDIVIDUAL,1.0,0,"86316 Logan Forges
Lake Felicia, KS 48052"
33459,30000, 60 months,18.24,765.73,D,D5,manager,10+ years,MORTGAGE,101000.0,Verified,Oct-2014,debt_consolidation,Debt consolidation,15.36,Jul-1994,12,0,18237,62.9,30,w,INDIVIDUAL,0.0,0,"6020 Paul Cape
Nicholasland, WI 70466"
33460,25000, 60 months,17.93,408.86,E,E5,Continental Farms,10+ years,MORTGAGE,92000.0,Verified,Jun-2010,debt_consolidation,Credit Card Consolidation,16.64,Sep-1995,9,0,25949,85.4,26,f,INDIVIDUAL,,0,"0138 Bruce Squares Apt. 998
Bensonfurt, CO 48052"
33461,33425, 60 months,24.89,978.92,F,F4,City of Pasadena,3 years,MORTGAGE,77000.0,Verified,Aug-2013,debt_consolidation,debt consolidation,21.99,Jan-2002,15,0,10005,43.5,41,f,INDIVIDUAL,4.0,0,"36054 Fleming Valleys Apt. 179
Fieldsport, SC 22690"
33462,5000, 36 months,16.29,176.51,C,C4,peachtree,5 years,MORTGAGE,35000.0,Verified,Sep-2012,debt_consolidation,payoff bills,27.7,Mar-2006,8,0,9578,68.9,9,f,INDIVIDUAL,1.0,0,"Unit 5305 Box 5611
DPO AP 86630"
33463,13300, 60 months,20.49,356.01,E,E4,Legal Assistant,10+ years,MORTGAGE,35000.0,Source Verified,May-2015,credit_card,Credit card refinancing,9.67,Feb-1999,5,0,9330,49.6,16,w,INDIVIDUAL,3.0,0,"38892 Michelle Alley
North Edwinview, MS 00813"
33464,10000, 36 months,10.99,327.34,B,B4,Estimator / Engineer,9 years,RENT,83200.0,Source Verified,Jul-2015,debt_consolidation,Debt consolidation,9.73,Feb-1985,5,1,5085,78.6,12,f,INDIVIDUAL,0.0,0,"14055 Riley Forges Apt. 303
West Kyleport, NY 00813"
33465,2200, 36 months,15.99,77.34,D,D2,Target,4 years,RENT,15000.0,Source Verified,Sep-2011,debt_consolidation,Credit Management,14.48,Sep-2006,2,0,5430,97.0,4,f,INDIVIDUAL,,0,"972 Melinda Loop Apt. 948
East Caleb, DC 00813"
33466,12800, 36 months,7.89,400.46,A,A5,Banker,10+ years,OWN,66000.0,Not Verified,Jul-2015,credit_card,Credit card refinancing,16.8,Dec-2001,3,0,11667,98.0,4,w,INDIVIDUAL,0.0,0,"8255 Edwards Lock
East Yolandamouth, WY 05113"
33467,9000, 36 months,11.14,295.25,B,B2,"Carousel Bars, Inc",3 years,MORTGAGE,95000.0,Not Verified,Mar-2013,debt_consolidation,Credit Card Payoff,14.34,Dec-2002,11,0,19268,65.4,24,f,INDIVIDUAL,5.0,0,"383 Ryan Brooks Suite 171
Lake Deannatown, OK 48052"
33468,10000, 36 months,12.12,332.72,B,B3,Flow TEchnology,8 years,MORTGAGE,75000.0,Verified,Jun-2013,debt_consolidation,Debt consolidation,27.53,Jun-1984,12,0,30150,85.2,22,f,INDIVIDUAL,2.0,0,"347 Bradley Rue Apt. 249
Mcfarlandmouth, RI 05113"
33469,15000, 60 months,14.17,350.35,C,C5,Century 21 Americana,7 years,OWN,62000.0,Not Verified,Mar-2011,debt_consolidation,payoff,1.55,Jul-2000,4,0,2849,20.6,17,f,INDIVIDUAL,,0,"22382 James Loaf
Patriciaport, ME 70466"
33470,5600, 36 months,14.33,192.3,C,C2,Doggie Day Spa,1 year,OWN,36000.0,Not Verified,Aug-2013,other,Other,8.83,Jul-2000,13,0,13430,31.2,31,f,INDIVIDUAL,0.0,0,"USNV Schneider
FPO AE 48052"
33471,12250, 36 months,13.11,413.41,B,B4,CrownePlaza St. Paul,10+ years,MORTGAGE,35000.0,Not Verified,Mar-2013,debt_consolidation,Overspent at Christmas,24.51,Dec-1998,21,0,22005,26.1,36,f,INDIVIDUAL,3.0,0,"556 Kyle Well
Crossbury, FL 30723"
33472,6250, 36 months,11.14,205.04,B,B2,Grand Sierra Resort,2 years,OWN,40000.0,Not Verified,Dec-2012,debt_consolidation,Consolidation,14.1,Sep-2005,9,0,6023,28.0,12,f,INDIVIDUAL,2.0,0,"0796 Travis Hill
Lake Raymondstad, VT 29597"
33473,3000, 36 months,14.3,102.98,C,C1,Teacher,10+ years,MORTGAGE,105000.0,Verified,Nov-2013,house,Home improvement,26.16,Oct-1994,17,0,50546,44.4,44,w,INDIVIDUAL,6.0,0,"22405 Simmons Valleys
Williamshire, SD 05113"
33474,35000, 36 months,15.31,1218.61,C,C2,Toshiba America Medical Systems,10+ years,MORTGAGE,104000.0,Verified,May-2013,debt_consolidation,debt consolidation,16.47,Jul-1992,12,0,33448,38.6,28,f,INDIVIDUAL,7.0,0,"62417 Cummings Neck Suite 366
Perryport, AR 05113"
33475,14000, 36 months,13.11,472.46,B,B4,Colonial Intermediate Unit 20,10+ years,MORTGAGE,115572.0,Not Verified,Jun-2012,credit_card,Credit Card,10.34,Feb-1992,13,0,24258,61.3,30,f,INDIVIDUAL,6.0,0,"8637 Turner Oval Suite 243
South Ricky, NE 05113"
33476,35000, 60 months,21.49,956.55,E,E3,Walgreens,10+ years,MORTGAGE,130500.0,Verified,Apr-2013,debt_consolidation,My Loan,23.18,Feb-1994,21,0,50462,77.2,52,w,INDIVIDUAL,4.0,0,"567 Heidi Via
New Mary, OR 29597"
33477,19000, 36 months,10.16,614.51,B,B1,Rabalais Law Firm,2 years,MORTGAGE,96000.0,Not Verified,Jan-2013,debt_consolidation,Credit Card and Loan Consolidation,9.51,Sep-2003,10,0,7316,42.5,21,w,INDIVIDUAL,1.0,0,"737 Jonathan Key
North Emilyfort, OK 48052"
33478,15000, 36 months,11.47,494.43,B,B5,Operations Asst,10+ years,MORTGAGE,44000.0,Not Verified,Apr-2016,credit_card,Credit card refinancing,16.2,Oct-1987,9,0,9269,64.8,17,w,INDIVIDUAL,0.0,0,"350 Peters Groves Apt. 330
Lake Amanda, PA 70466"
33479,17050, 36 months,12.99,574.4,B,B4,Finance,1 year,RENT,74000.0,Verified,Dec-2013,credit_card,Credit card refinancing,19.43,Aug-2000,16,0,17723,48.2,29,w,INDIVIDUAL,0.0,0,"1047 Douglas Port Suite 907
Keithview, AR 29597"
33480,13475, 36 months,12.12,448.34,B,B3,Martin Health Systems,7 years,MORTGAGE,68000.0,Verified,Sep-2012,debt_consolidation,Debt Consolidation,28.27,Aug-2002,12,0,7722,77.3,24,f,INDIVIDUAL,2.0,0,"6490 Garcia Turnpike
Davisland, TN 86630"
33481,7500, 36 months,14.49,258.13,C,C4,Flight Attendant,10+ years,MORTGAGE,120000.0,Verified,Oct-2014,debt_consolidation,Debt consolidation,21.4,Apr-1999,21,2,18666,63.7,69,w,INDIVIDUAL,5.0,2,"67061 Mora Spur Suite 469
East Vickiville, RI 70466"
33482,20000, 36 months,11.99,664.2,B,B3,Processor/Originator,9 years,MORTGAGE,87000.0,Source Verified,Dec-2013,debt_consolidation,Debt consolidation,7.85,Jun-2001,9,1,21334,69.7,18,f,INDIVIDUAL,6.0,1,"81200 Evans Neck
Kelleychester, VA 05113"
33483,5000, 36 months,10.37,162.21,B,B3,,10+ years,RENT,50000.0,Not Verified,Feb-2011,small_business,Inventory Financing,16.37,Aug-2002,5,0,2233,82.7,7,f,INDIVIDUAL,,0,"907 Dennis Mountain
Carolburgh, GA 29597"
33484,21000, 36 months,11.99,697.41,B,B3,director of organizing and business rep.,10+ years,MORTGAGE,107000.0,Source Verified,Oct-2013,debt_consolidation,road to recovery,5.52,Jul-1995,8,0,4222,44.0,18,f,INDIVIDUAL,3.0,0,"349 Joshua Grove Apt. 678
North Matthewbury, MS 05113"
33485,35000, 36 months,10.99,1145.69,B,B3,CEO,2 years,MORTGAGE,200000.0,Source Verified,Oct-2014,home_improvement,Home improvement,3.35,Oct-1993,10,0,14875,16.1,32,f,INDIVIDUAL,6.0,0,"PSC 6185, Box 6906
APO AE 22690"
33486,3925, 36 months,15.61,137.24,D,D1,Humana Cares Manager,1 year,MORTGAGE,65383.0,Source Verified,Sep-2015,debt_consolidation,Debt consolidation,18.1,Jun-2002,11,0,6564,81.0,17,f,INDIVIDUAL,2.0,0,"PSC 6369, Box 7561
APO AP 22690"
33487,6400, 36 months,7.26,198.38,A,A4,Senior Consultant,2 years,RENT,45000.0,Not Verified,Nov-2015,credit_card,Credit card refinancing,23.63,Sep-2005,20,0,6529,50.2,32,w,INDIVIDUAL,0.0,0,"89899 Mullen Pines Apt. 447
Debrashire, WI 48052"
33488,10000, 36 months,6.03,304.36,A,A1,Network Technician,5 years,MORTGAGE,95000.0,Not Verified,Jul-2014,debt_consolidation,Debt consolidation,7.64,Jun-2002,7,0,14140,49.6,28,w,INDIVIDUAL,1.0,0,"1504 Deborah Run
Rodneyfurt, KY 29597"
33489,5100, 36 months,10.51,165.79,B,B2,Premier Innovations LLC,5 years,MORTGAGE,61200.0,Verified,Nov-2008,small_business,Buying equipment for client,5.67,Nov-2003,4,0,40,1.7,4,f,INDIVIDUAL,,0,"2528 Kathleen Loaf
New Justinland, PA 70466"
33490,33575, 36 months,18.99,1230.56,E,E1,Presidnet,3 years,MORTGAGE,80000.0,Source Verified,Jun-2014,other,Other,5.91,Dec-2007,6,0,14646,88.2,9,w,INDIVIDUAL,1.0,0,"97789 Zamora Grove
Jacksonhaven, MO 29597"
33491,7000, 36 months,13.99,239.21,C,C1,BECU,3 years,RENT,36000.0,Not Verified,Jun-2012,debt_consolidation,Credit Card Consolidation,18.17,Oct-2005,7,0,8337,81.7,10,f,INDIVIDUAL,0.0,0,"238 Eric Tunnel
Mathisland, OK 29597"
33492,29175, 36 months,15.31,1015.8,C,C2,Fleet Readiness Center South East,10+ years,MORTGAGE,65000.0,Verified,Jan-2013,debt_consolidation,Debt Consolidation,14.12,Apr-1982,14,0,16737,57.1,27,f,INDIVIDUAL,2.0,0,"1310 Holly Groves Apt. 644
East Tammyhaven, PA 48052"
33493,35000, 36 months,15.61,1223.77,D,D1,border patrol agent,10+ years,RENT,120000.0,Verified,Sep-2014,debt_consolidation,Debt consolidation,8.52,Jun-2001,4,0,9029,53.7,26,f,INDIVIDUAL,6.0,0,"USS Mitchell
FPO AE 00813"
33494,28000, 36 months,17.56,1006.1,D,D1,Tucker Psychiatric Clinic,4 years,MORTGAGE,66000.0,Verified,Jul-2013,debt_consolidation,Consolidation,26.78,Oct-1993,12,0,35880,96.5,25,f,INDIVIDUAL,1.0,0,"Unit 4944 Box 1913
DPO AE 05113"
33495,10500, 36 months,10.99,343.71,B,B3,Legal Assistant,2 years,RENT,60500.0,Not Verified,Aug-2014,debt_consolidation,Debt consolidation,10.34,Nov-2000,13,0,12333,56.8,27,w,INDIVIDUAL,0.0,0,"16635 Amanda Ridge
Kathyview, VA 70466"
33496,4725, 36 months,13.65,160.69,C,C1,Electronic Technician 2,8 years,MORTGAGE,100000.0,Not Verified,Feb-2014,debt_consolidation,Debt consolidation,27.71,Jul-1991,12,1,9206,59.8,24,w,INDIVIDUAL,5.0,1,"24073 Beasley Ramp
Ericaborough, PA 70466"
33497,7200, 36 months,12.49,240.84,B,B5,concept artist,1 year,RENT,120000.0,Not Verified,Jul-2014,debt_consolidation,Debt consolidation,13.32,Dec-1995,10,0,1890,67.5,29,w,INDIVIDUAL,0.0,0,"5684 Goodwin Ways
North Dennisview, PA 29597"
33498,10000, 36 months,12.12,332.72,B,B3,Allied Barton,3 years,MORTGAGE,55000.0,Not Verified,Sep-2012,debt_consolidation,Consolidation,11.04,Feb-1994,9,0,7172,81.5,18,f,INDIVIDUAL,2.0,0,"270 Santos Landing Apt. 286
South Davidmouth, AL 00813"
33499,3000, 36 months,18.55,109.29,D,D2,Pharmacy Technician ,9 years,RENT,33000.0,Not Verified,Nov-2013,debt_consolidation,Bail Out,14.11,Sep-2005,14,0,3086,47.5,20,f,INDIVIDUAL,0.0,0,"942 Clark Pike Apt. 510
Port Emily, TX 48052"
33500,15000, 36 months,16.55,531.44,D,D2,Teacher,1 year,RENT,46000.0,Verified,May-2015,debt_consolidation,Debt consolidation,20.19,Sep-2004,11,0,16469,80.3,39,f,INDIVIDUAL,0.0,0,"Unit 8685 Box 7153
DPO AA 48052"
33501,7000, 60 months,24.08,201.71,F,F2,,,MORTGAGE,45345.0,Verified,Oct-2013,other,need cash,15.51,May-1997,5,0,6255,65.2,14,w,INDIVIDUAL,4.0,0,"312 Lowe Skyway
Andersonburgh, PA 30723"
